Strain,Stress,Strain Rate,Temperature
0.09244,88.41764,0.01,250
0.09264,88.46034,0.01,250
0.09254,88.50364,0.01,250
0.09266,88.54979,0.01,250
0.0928,88.59566,0.01,250
0.09277,88.64596,0.01,250
0.09294,88.69395,0.01,250
0.09296,88.74441,0.01,250
0.09301,88.79163,0.01,250
0.09319,88.84072,0.01,250
0.0933,88.88595,0.01,250
0.09337,88.9342,0.01,250
0.09353,88.97887,0.01,250
0.0936,89.02648,0.01,250
0.09381,89.07009,0.01,250
0.09373,89.1169,0.01,250
0.09391,89.15959,0.01,250
0.09415,89.20587,0.01,250
0.09403,89.24833,0.01,250
0.09423,89.29406,0.01,250
0.09437,89.33547,0.01,250
0.09452,89.37973,0.01,250
0.09472,89.41991,0.01,250
0.09458,89.4633,0.01,250
0.09481,89.50311,0.01,250
0.09477,89.54667,0.01,250
0.09498,89.58685,0.01,250
0.09507,89.63081,0.01,250
0.09509,89.67139,0.01,250
0.09528,89.7156,0.01,250
0.09529,89.75662,0.01,250
0.09542,89.80103,0.01,250
0.09571,89.84225,0.01,250
0.09554,89.88683,0.01,250
0.09555,89.92796,0.01,250
0.09585,89.97245,0.01,250
0.09605,90.01418,0.01,250
0.09602,90.05945,0.01,250
0.09617,90.10174,0.01,250
0.09626,90.14742,0.01,250
0.09629,90.18982,0.01,250
0.0965,90.23539,0.01,250
0.09661,90.27811,0.01,250
0.09662,90.32389,0.01,250
0.09673,90.36714,0.01,250
0.09688,90.41329,0.01,250
0.09702,90.45615,0.01,250
0.09708,90.50115,0.01,250
0.09716,90.54234,0.01,250
0.09728,90.58462,0.01,250
0.09738,90.62272,0.01,250
0.09751,90.6621,0.01,250
0.09764,90.69753,0.01,250
0.09768,90.73508,0.01,250
0.09769,90.77035,0.01,250
0.09791,90.80878,0.01,250
0.09789,90.84603,0.01,250
0.09808,90.88689,0.01,250
0.09814,90.92704,0.01,250
0.09818,90.97089,0.01,250
0.09855,91.01346,0.01,250
0.09839,91.05844,0.01,250
0.09864,91.10143,0.01,250
0.09862,91.14634,0.01,250
0.09877,91.18926,0.01,250
0.09897,91.23404,0.01,250
0.09901,91.27634,0.01,250
0.099,91.31992,0.01,250
0.09927,91.36088,0.01,250
0.09922,91.40289,0.01,250
0.09925,91.44242,0.01,250
0.09941,91.48253,0.01,250
0.0995,91.52033,0.01,250
0.09971,91.55878,0.01,250
0.09984,91.59553,0.01,250
0.09998,91.63336,0.01,250
0.09989,91.67007,0.01,250
0.09995,91.70823,0.01,250
0.10014,91.74553,0.01,250
0.10031,91.78492,0.01,250
0.10034,91.82361,0.01,250
0.10047,91.86348,0.01,250
0.10051,91.90219,0.01,250
0.10072,91.94226,0.01,250
0.10073,91.98206,0.01,250
0.10077,92.0232,0.01,250
0.10104,92.06406,0.01,250
0.10114,92.10574,0.01,250
0.10128,92.14708,0.01,250
0.10117,92.18931,0.01,250
0.10131,92.23122,0.01,250
0.10159,92.27359,0.01,250
0.10151,92.3152,0.01,250
0.10178,92.35687,0.01,250
0.10178,92.39807,0.01,250
0.10182,92.4395,0.01,250
0.10199,92.4806,0.01,250
0.10218,92.52165,0.01,250
0.10233,92.56253,0.01,250
0.10219,92.60283,0.01,250
0.10226,92.64323,0.01,250
0.1024,92.68285,0.01,250
0.10254,92.7222,0.01,250
0.1027,92.7612,0.01,250
0.10289,92.80064,0.01,250
0.10277,92.84006,0.01,250
0.1029,92.88052,0.01,250
0.10309,92.92062,0.01,250
0.10304,92.9618,0.01,250
0.10335,93.00247,0.01,250
0.10332,93.04458,0.01,250
0.10348,93.08585,0.01,250
0.10351,93.12899,0.01,250
0.10359,93.17105,0.01,250
0.10371,93.21431,0.01,250
0.10387,93.25683,0.01,250
0.104,93.30085,0.01,250
0.10408,93.34352,0.01,250
0.10415,93.38744,0.01,250
0.10414,93.42908,0.01,250
0.10446,93.47189,0.01,250
0.10451,93.51193,0.01,250
0.10456,93.55295,0.01,250
0.10458,93.59087,0.01,250
0.10473,93.63046,0.01,250
0.10491,93.66703,0.01,250
0.10503,93.70523,0.01,250
0.10496,93.74051,0.01,250
0.10526,93.77803,0.01,250
0.10519,93.81309,0.01,250
0.10529,93.85153,0.01,250
0.10564,93.88804,0.01,250
0.10565,93.92855,0.01,250
0.10561,93.96658,0.01,250
0.1057,94.00909,0.01,250
0.10598,94.04876,0.01,250
0.10589,94.09334,0.01,250
0.10601,94.13405,0.01,250
0.10618,94.17828,0.01,250
0.10623,94.21735,0.01,250
0.10653,94.26029,0.01,250
0.10662,94.29809,0.01,250
0.10654,94.33939,0.01,250
0.10661,94.37476,0.01,250
0.10673,94.41437,0.01,250
0.10697,94.44828,0.01,250
0.10708,94.48813,0.01,250
0.1071,94.52214,0.01,250
0.10726,94.56279,0.01,250
0.10735,94.59743,0.01,250
0.10751,94.63863,0.01,250
0.10745,94.67337,0.01,250
0.10753,94.71495,0.01,250
0.10764,94.74936,0.01,250
0.10776,94.79015,0.01,250
0.10786,94.8237,0.01,250
0.10803,94.86439,0.01,250
0.108,94.8977,0.01,250
0.10823,94.93855,0.01,250
0.10825,94.9721,0.01,250
0.10831,95.01395,0.01,250
0.10835,95.04896,0.01,250
0.10855,95.09212,0.01,250
0.10892,95.12765,0.01,250
0.10896,95.17234,0.01,250
0.10893,95.21002,0.01,250
0.10896,95.25653,0.01,250
0.10908,95.29628,0.01,250
0.10939,95.34313,0.01,250
0.1094,95.38196,0.01,250
0.10926,95.42789,0.01,250
0.10944,95.46597,0.01,250
0.10951,95.50984,0.01,250
0.10986,95.54629,0.01,250
0.10987,95.58813,0.01,250
0.10985,95.62305,0.01,250
0.11004,95.66417,0.01,250
0.1102,95.69884,0.01,250
0.11023,95.74068,0.01,250
0.11019,95.77631,0.01,250
0.11041,95.81863,0.01,250
0.11053,95.85587,0.01,250
0.11055,95.89965,0.01,250
0.11074,95.93865,0.01,250
0.11084,95.98221,0.01,250
0.11092,96.02181,0.01,250
0.11106,96.06571,0.01,250
0.111,96.10559,0.01,250
0.11114,96.14909,0.01,250
0.11121,96.18887,0.01,250
0.11121,96.23337,0.01,250
0.11152,96.27434,0.01,250
0.11162,96.32119,0.01,250
0.1117,96.3641,0.01,250
0.11192,96.41146,0.01,250
0.11194,96.45492,0.01,250
0.11196,96.50177,0.01,250
0.11204,96.54471,0.01,250
0.11226,96.59092,0.01,250
0.11242,96.63201,0.01,250
0.11238,96.67593,0.01,250
0.11246,96.7155,0.01,250
0.11261,96.7591,0.01,250
0.11255,96.79828,0.01,250
0.11283,96.84155,0.01,250
0.11281,96.88051,0.01,250
0.1131,96.924,0.01,250
0.11315,96.96344,0.01,250
0.11323,97.00894,0.01,250
0.11331,97.04956,0.01,250
0.11338,97.096,0.01,250
0.11354,97.13633,0.01,250
0.11366,97.18201,0.01,250
0.11374,97.22167,0.01,250
0.11382,97.26658,0.01,250
0.11394,97.30451,0.01,250
0.11409,97.34796,0.01,250
0.11412,97.38475,0.01,250
0.11416,97.42698,0.01,250
0.11439,97.46256,0.01,250
0.11427,97.50486,0.01,250
0.11436,97.54072,0.01,250
0.11459,97.5837,0.01,250
0.11466,97.62034,0.01,250
0.11481,97.66392,0.01,250
0.11481,97.70186,0.01,250
0.11514,97.74747,0.01,250
0.11515,97.78682,0.01,250
0.11516,97.83332,0.01,250
0.11523,97.87303,0.01,250
0.11552,97.91845,0.01,250
0.11542,97.95767,0.01,250
0.11575,98.00325,0.01,250
0.11573,98.04276,0.01,250
0.11588,98.08787,0.01,250
0.11602,98.12794,0.01,250
0.11592,98.17269,0.01,250
0.11609,98.21279,0.01,250
0.11626,98.25686,0.01,250
0.11633,98.29587,0.01,250
0.11638,98.33896,0.01,250
0.11632,98.37628,0.01,250
0.11664,98.41765,0.01,250
0.11681,98.45406,0.01,250
0.11687,98.49422,0.01,250
0.11695,98.53105,0.01,250
0.11693,98.57162,0.01,250
0.11706,98.6111,0.01,250
0.11713,98.65359,0.01,250
0.11719,98.69536,0.01,250
0.11746,98.7396,0.01,250
0.11745,98.78361,0.01,250
0.11757,98.8298,0.01,250
0.11759,98.87445,0.01,250
0.11767,98.92031,0.01,250
0.11793,98.96286,0.01,250
0.11805,99.00621,0.01,250
0.11811,99.04741,0.01,250
0.11815,99.08867,0.01,250
0.11832,99.12889,0.01,250
0.11833,99.16907,0.01,250
0.11852,99.20896,0.01,250
0.1187,99.24986,0.01,250
0.11877,99.29174,0.01,250
0.11866,99.33527,0.01,250
0.11892,99.37958,0.01,250
0.11903,99.42482,0.01,250
0.11895,99.46998,0.01,250
0.11928,99.51521,0.01,250
0.11925,99.55969,0.01,250
0.11938,99.6032,0.01,250
0.11954,99.64428,0.01,250
0.11951,99.68348,0.01,250
0.11967,99.72037,0.01,250
0.11968,99.75652,0.01,250
0.11978,99.7918,0.01,250
0.11993,99.8275,0.01,250
0.12007,99.8631,0.01,250
0.12019,99.89973,0.01,250
0.12036,99.93652,0.01,250
0.12036,99.97448,0.01,250
0.12045,100.01294,0.01,250
0.12068,100.05258,0.01,250
0.12069,100.09186,0.01,250
0.12067,100.13186,0.01,250
0.12077,100.17182,0.01,250
0.12077,100.21273,0.01,250
0.12096,100.25364,0.01,250
0.12119,100.29543,0.01,250
0.12147,100.33654,0.01,250
0.12145,100.37781,0.01,250
0.12154,100.41797,0.01,250
0.12169,100.45792,0.01,250
0.12183,100.49676,0.01,250
0.12185,100.53581,0.01,250
0.12186,100.57361,0.01,250
0.12205,100.61125,0.01,250
0.12214,100.64797,0.01,250
0.12217,100.68499,0.01,250
0.12223,100.72145,0.01,250
0.1223,100.75881,0.01,250
0.12245,100.79585,0.01,250
0.1226,100.83406,0.01,250
0.12263,100.87268,0.01,250
0.12289,100.91281,0.01,250
0.12279,100.9537,0.01,250
0.12286,100.9967,0.01,250
0.12332,101.04006,0.01,250
0.12323,101.08451,0.01,250
0.12341,101.12849,0.01,250
0.12337,101.17274,0.01,250
0.12348,101.21545,0.01,250
0.12375,101.25785,0.01,250
0.12367,101.29857,0.01,250
0.1238,101.33889,0.01,250
0.1239,101.37795,0.01,250
0.12392,101.41717,0.01,250
0.12406,101.45604,0.01,250
0.12406,101.49608,0.01,250
0.12424,101.53618,0.01,250
0.12432,101.5778,0.01,250
0.12434,101.61977,0.01,250
0.12466,101.66328,0.01,250
0.12468,101.70697,0.01,250
0.1247,101.75168,0.01,250
0.12481,101.79583,0.01,250
0.12493,101.83969,0.01,250
0.12513,101.88171,0.01,250
0.12511,101.92275,0.01,250
0.12523,101.96172,0.01,250
0.12539,101.99982,0.01,250
0.12552,102.03654,0.01,250
0.12566,102.07362,0.01,250
0.12574,102.11058,0.01,250
0.12588,102.14927,0.01,250
0.12591,102.18907,0.01,250
0.12604,102.23107,0.01,250
0.12612,102.27392,0.01,250
0.12626,102.31805,0.01,250
0.12635,102.36198,0.01,250
0.12644,102.40622,0.01,250
0.1266,102.44955,0.01,250
0.1267,102.49251,0.01,250
0.12669,102.53404,0.01,250
0.12663,102.57516,0.01,250
0.12689,102.61503,0.01,250
0.12702,102.655,0.01,250
0.12722,102.69439,0.01,250
0.12727,102.73376,0.01,250
0.12727,102.77258,0.01,250
0.12755,102.81163,0.01,250
0.12757,102.85021,0.01,250
0.12757,102.88922,0.01,250
0.12771,102.92787,0.01,250
0.12788,102.96674,0.01,250
0.12793,103.00544,0.01,250
0.12811,103.04505,0.01,250
0.12819,103.08505,0.01,250
0.12825,103.12628,0.01,250
0.12821,103.16804,0.01,250
0.12832,103.21075,0.01,250
0.12837,103.25377,0.01,250
0.12857,103.29752,0.01,250
0.12886,103.34104,0.01,250
0.12879,103.38481,0.01,250
0.12878,103.42779,0.01,250
0.129,103.47047,0.01,250
0.12906,103.51259,0.01,250
0.1291,103.55472,0.01,250
0.12934,103.5962,0.01,250
0.12937,103.63739,0.01,250
0.1296,103.67784,0.01,250
0.12962,103.71808,0.01,250
0.12977,103.75735,0.01,250
0.12981,103.79662,0.01,250
0.1299,103.83505,0.01,250
0.13004,103.87324,0.01,250
0.13017,103.91092,0.01,250
0.13022,103.94855,0.01,250
0.13026,103.98584,0.01,250
0.1304,104.02328,0.01,250
0.13042,104.06055,0.01,250
0.1306,104.09812,0.01,250
0.1305,104.13557,0.01,250
0.13077,104.17341,0.01,250
0.13093,104.21111,0.01,250
0.13109,104.24922,0.01,250
0.13116,104.28744,0.01,250
0.13117,104.32596,0.01,250
0.1313,104.3649,0.01,250
0.13133,104.40433,0.01,250
0.13161,104.4442,0.01,250
0.13176,104.48485,0.01,250
0.13167,104.52635,0.01,250
0.13187,104.56834,0.01,250
0.13183,104.6105,0.01,250
0.13201,104.65269,0.01,250
0.13205,104.69467,0.01,250
0.13223,104.73617,0.01,250
0.13231,104.77751,0.01,250
0.13239,104.81829,0.01,250
0.13257,104.859,0.01,250
0.13279,104.8993,0.01,250
0.13268,104.93985,0.01,250
0.13296,104.98003,0.01,250
0.1328,105.02047,0.01,250
0.13302,105.06048,0.01,250
0.13315,105.10045,0.01,250
0.1332,105.13971,0.01,250
0.13324,105.17874,0.01,250
0.13337,105.21714,0.01,250
0.13357,105.25601,0.01,250
0.13362,105.29464,0.01,250
0.13367,105.33391,0.01,250
0.13365,105.37344,0.01,250
0.13408,105.4138,0.01,250
0.13397,105.45453,0.01,250
0.13411,105.49678,0.01,250
0.13405,105.53982,0.01,250
0.13427,105.58395,0.01,250
0.13458,105.62848,0.01,250
0.13435,105.67325,0.01,250
0.13463,105.7184,0.01,250
0.13457,105.76366,0.01,250
0.13476,105.80849,0.01,250
0.13484,105.85256,0.01,250
0.13513,105.89597,0.01,250
0.13519,105.93831,0.01,250
0.1353,105.9801,0.01,250
0.13529,106.02127,0.01,250
0.13543,106.0618,0.01,250
0.13557,106.10135,0.01,250
0.13552,106.14029,0.01,250
0.13579,106.17807,0.01,250
0.13583,106.21602,0.01,250
0.1359,106.2531,0.01,250
0.13601,106.29058,0.01,250
0.13615,106.32716,0.01,250
0.13629,106.36423,0.01,250
0.13639,106.40107,0.01,250
0.13645,106.43904,0.01,250
0.13635,106.47736,0.01,250
0.13645,106.51714,0.01,250
0.13671,106.55724,0.01,250
0.13675,106.59881,0.01,250
0.13696,106.64064,0.01,250
0.137,106.68378,0.01,250
0.13709,106.7265,0.01,250
0.13729,106.76974,0.01,250
0.13735,106.81192,0.01,250
0.13759,106.8543,0.01,250
0.1376,106.896,0.01,250
0.13761,106.93788,0.01,250
0.13775,106.97887,0.01,250
0.13775,107.02008,0.01,250
0.13788,107.06048,0.01,250
0.13803,107.10099,0.01,250
0.13801,107.14095,0.01,250
0.13819,107.18105,0.01,250
0.13828,107.22071,0.01,250
0.13849,107.2612,0.01,250
0.13855,107.30213,0.01,250
0.13854,107.34383,0.01,250
0.13866,107.38538,0.01,250
0.13867,107.42745,0.01,250
0.13891,107.46917,0.01,250
0.13902,107.51108,0.01,250
0.13895,107.55233,0.01,250
0.13921,107.59329,0.01,250
0.13929,107.63374,0.01,250
0.13927,107.67396,0.01,250
0.13953,107.71422,0.01,250
0.13946,107.7552,0.01,250
0.13975,107.79629,0.01,250
0.13993,107.83769,0.01,250
0.13998,107.87924,0.01,250
0.14011,107.92155,0.01,250
0.14002,107.96391,0.01,250
0.1402,108.00702,0.01,250
0.1403,108.04979,0.01,250
0.14035,108.09249,0.01,250
0.14039,108.13463,0.01,250
0.1405,108.17656,0.01,250
0.14075,108.21747,0.01,250
0.14096,108.25839,0.01,250
0.14098,108.2981,0.01,250
0.14096,108.33778,0.01,250
0.14121,108.37646,0.01,250
0.14119,108.41549,0.01,250
0.1414,108.45359,0.01,250
0.1414,108.49229,0.01,250
0.14153,108.52979,0.01,250
0.14177,108.56763,0.01,250
0.14168,108.60474,0.01,250
0.14184,108.64235,0.01,250
0.14195,108.67919,0.01,250
0.14203,108.71778,0.01,250
0.14208,108.75596,0.01,250
0.14229,108.79577,0.01,250
0.14233,108.83523,0.01,250
0.14246,108.87655,0.01,250
0.14247,108.91758,0.01,250
0.14258,108.96042,0.01,250
0.14277,109.00238,0.01,250
0.14282,109.04548,0.01,250
0.14305,109.08745,0.01,250
0.1431,109.13031,0.01,250
0.14326,109.17158,0.01,250
0.14318,109.21354,0.01,250
0.14347,109.25354,0.01,250
0.14334,109.29425,0.01,250
0.14355,109.33359,0.01,250
0.14372,109.37418,0.01,250
0.14367,109.41376,0.01,250
0.14371,109.45472,0.01,250
0.1439,109.49482,0.01,250
0.14399,109.53654,0.01,250
0.14419,109.57756,0.01,250
0.14415,109.62009,0.01,250
0.14426,109.66157,0.01,250
0.14419,109.70418,0.01,250
0.14457,109.74584,0.01,250
0.14465,109.78886,0.01,250
0.14482,109.8306,0.01,250
0.14487,109.87314,0.01,250
0.14481,109.91387,0.01,250
0.1449,109.95568,0.01,250
0.14506,109.99563,0.01,250
0.14533,110.03594,0.01,250
0.14537,110.0744,0.01,250
0.14542,110.11379,0.01,250
0.14555,110.1517,0.01,250
0.14577,110.19008,0.01,250
0.14575,110.22717,0.01,250
0.14579,110.26514,0.01,250
0.14575,110.30178,0.01,250
0.14594,110.33936,0.01,250
0.146,110.37591,0.01,250
0.14614,110.41382,0.01,250
0.14622,110.45065,0.01,250
0.14646,110.48879,0.01,250
0.14649,110.52637,0.01,250
0.14651,110.56662,0.01,250
0.14671,110.60774,0.01,250
0.14683,110.65153,0.01,250
0.14713,110.69533,0.01,250
0.14709,110.74001,0.01,250
0.14712,110.78233,0.01,250
0.14717,110.82322,0.01,250
0.14722,110.86039,0.01,250
0.1475,110.89517,0.01,250
0.14768,110.92575,0.01,250
0.14753,110.95381,0.01,250
0.14773,110.9783,0.01,250
0.14766,111.00279,0.01,250
0.1479,111.02659,0.01,250
0.14798,111.05195,0.01,250
0.14818,111.07767,0.01,250
0.14824,111.10568,0.01,250
0.14833,111.13424,0.01,250
0.14832,111.16518,0.01,250
0.1485,111.19742,0.01,250
0.14863,111.23236,0.01,250
0.14872,111.26879,0.01,250
0.1487,111.30784,0.01,250
0.14893,111.34773,0.01,250
0.14907,111.39004,0.01,250
0.14904,111.43335,0.01,250
0.14926,111.4786,0.01,250
0.14914,111.52432,0.01,250
0.14943,111.57127,0.01,250
0.14954,111.61753,0.01,250
0.14949,111.66432,0.01,250
0.14945,111.71016,0.01,250
0.14963,111.75613,0.01,250
0.1498,111.80133,0.01,250
0.14986,111.84684,0.01,250
0.14997,111.8915,0.01,250
0.15006,111.93656,0.01,250
0.15018,111.98108,0.01,250
0.15021,112.02592,0.01,250
0.15045,112.07017,0.01,250
0.15052,112.11502,0.01,250
0.15063,112.1593,0.01,250
0.15077,112.20393,0.01,250
0.15076,112.24764,0.01,250
0.15089,112.29131,0.01,250
0.15112,112.33411,0.01,250
0.15108,112.37732,0.01,250
0.15132,112.41943,0.01,250
0.15134,112.46192,0.01,250
0.15147,112.504,0.01,250
0.1518,112.54661,0.01,250
0.15172,112.5887,0.01,250
0.15181,112.63127,0.01,250
0.15185,112.67366,0.01,250
0.15202,112.71676,0.01,250
0.15229,112.75958,0.01,250
0.15238,112.80323,0.01,250
0.15236,112.84689,0.01,250
0.15253,112.89124,0.01,250
0.15253,112.93513,0.01,250
0.1528,112.97933,0.01,250
0.15284,113.02269,0.01,250
0.15285,113.06542,0.01,250
0.15299,113.10587,0.01,250
0.15328,113.14373,0.01,250
0.15341,113.17775,0.01,250
0.1533,113.20823,0.01,250
0.1535,113.23497,0.01,250
0.1535,113.25947,0.01,250
0.15362,113.28184,0.01,250
0.15366,113.303,0.01,250
0.15362,113.32448,0.01,250
0.15381,113.34686,0.01,250
0.15402,113.37169,0.01,250
0.15413,113.39928,0.01,250
0.15402,113.42959,0.01,250
0.15425,113.46167,0.01,250
0.15433,113.49565,0.01,250
0.15455,113.53087,0.01,250
0.15458,113.56794,0.01,250
0.15483,113.60562,0.01,250
0.15468,113.6443,0.01,250
0.15475,113.68242,0.01,250
0.15491,113.72098,0.01,250
0.15506,113.75803,0.01,250
0.15513,113.7951,0.01,250
0.15522,113.8308,0.01,250
0.15524,113.86632,0.01,250
0.15549,113.89993,0.01,250
0.15531,113.93352,0.01,250
0.15557,113.96529,0.01,250
0.15589,113.99815,0.01,250
0.15596,114.03168,0.01,250
0.15594,114.06857,0.01,250
0.15602,114.11001,0.01,250
0.15615,114.15881,0.01,250
0.15632,114.21199,0.01,250
0.15632,114.26781,0.01,250
0.15639,114.32235,0.01,250
0.15648,114.37303,0.01,250
0.15649,114.41596,0.01,250
0.15676,114.44854,0.01,250
0.15675,114.46782,0.01,250
0.15684,114.47396,0.01,250
0.157,114.46954,0.01,250
0.15706,114.4593,0.01,250
0.1573,114.44976,0.01,250
0.15729,114.44313,0.01,250
0.15744,114.44126,0.01,250
0.1576,114.44524,0.01,250
0.15754,114.45813,0.01,250
0.15772,114.47883,0.01,250
0.15777,114.5066,0.01,250
0.15787,114.53532,0.01,250
0.15804,114.5623,0.01,250
0.15809,114.58332,0.01,250
0.15815,114.60056,0.01,250
0.15826,114.61349,0.01,250
0.15826,114.6262,0.01,250
0.15851,114.63805,0.01,250
0.15843,114.65502,0.01,250
0.15878,114.67858,0.01,250
0.15871,114.7136,0.01,250
0.15878,114.75844,0.01,250
0.15909,114.81392,0.01,250
0.15903,114.87498,0.01,250
0.15913,114.94111,0.01,250
0.15896,115.00777,0.01,250
0.15932,115.07573,0.01,250
0.15911,115.14182,0.01,250
0.15918,115.208,0.01,250
0.15917,115.27139,0.01,250
0.15931,115.33454,0.01,250
0.15941,115.39519,0.01,250
0.15973,115.45474,0.01,250
0.15974,115.51146,0.01,250
0.15993,115.56654,0.01,250
0.1602,115.61847,0.01,250
0.16033,115.66918,0.01,250
0.16045,115.71738,0.01,250
0.16063,115.76521,0.01,250
0.16076,115.81187,0.01,250
0.16072,115.85932,0.01,250
0.16082,115.90752,0.01,250
0.16095,115.9576,0.01,250
0.16107,116.00781,0.01,250
0.16109,116.05818,0.01,250
0.16118,116.10715,0.01,250
0.16133,116.15447,0.01,250
0.16167,116.1994,0.01,250
0.16191,116.24306,0.01,250
0.16201,116.2855,0.01,250
0.16222,116.3283,0.01,250
0.1625,116.37227,0.01,250
0.16257,116.41859,0.01,250
0.16265,116.4669,0.01,250
0.16259,116.5164,0.01,250
0.16262,116.56244,0.01,250
0.16276,116.6019,0.01,250
0.16287,116.63202,0.01,250
0.16303,116.65398,0.01,250
0.163,116.66775,0.01,250
0.16305,116.67662,0.01,250
0.16311,116.68176,0.01,250
0.16324,116.68879,0.01,250
0.16343,116.70022,0.01,250
0.16336,116.72129,0.01,250
0.16351,116.75037,0.01,250
0.16347,116.78765,0.01,250
0.16347,116.8262,0.01,250
0.16388,116.86623,0.01,250
0.16374,116.9039,0.01,250
0.16381,116.94016,0.01,250
0.16394,116.96936,0.01,250
0.16412,116.99293,0.01,250
0.16424,117.0081,0.01,250
0.16437,117.02233,0.01,250
0.16436,117.03667,0.01,250
0.16447,117.05927,0.01,250
0.16451,117.08808,0.01,250
0.1646,117.12817,0.01,250
0.1648,117.17554,0.01,250
0.16485,117.2341,0.01,250
0.16507,117.29687,0.01,250
0.16512,117.36396,0.01,250
0.16531,117.42675,0.01,250
0.16542,117.48665,0.01,250
0.16552,117.53816,0.01,250
0.16566,117.58609,0.01,250
0.16561,117.62678,0.01,250
0.16569,117.66564,0.01,250
0.166,117.69877,0.01,250
0.16589,117.73142,0.01,250
0.166,117.7594,0.01,250
0.16611,117.78791,0.01,250
0.16627,117.81262,0.01,250
0.16638,117.8385,0.01,250
0.16645,117.86188,0.01,250
0.16644,117.88765,0.01,250
0.16655,117.91204,0.01,250
0.16666,117.93977,0.01,250
0.16676,117.96627,0.01,250
0.16671,117.99586,0.01,250
0.16687,118.02384,0.01,250
0.16709,118.0544,0.01,250
0.16719,118.08242,0.01,250
0.16722,118.11136,0.01,250
0.16737,118.13641,0.01,250
0.16766,118.16247,0.01,250
0.1675,118.18632,0.01,250
0.16766,118.21307,0.01,250
0.16773,118.24039,0.01,250
0.168,118.27319,0.01,250
0.16786,118.30783,0.01,250
0.16813,118.34895,0.01,250
0.1682,118.39221,0.01,250
0.16838,118.44086,0.01,250
0.16834,118.48932,0.01,250
0.16851,118.53978,0.01,250
0.16844,118.58712,0.01,250
0.16858,118.63453,0.01,250
0.16869,118.67837,0.01,250
0.1689,118.72216,0.01,250
0.16887,118.76264,0.01,250
0.16905,118.80278,0.01,250
0.16914,118.83925,0.01,250
0.1692,118.87545,0.01,250
0.16925,118.90776,0.01,250
0.16951,118.93971,0.01,250
0.16955,118.96783,0.01,250
0.16968,118.99579,0.01,250
0.16973,119.02085,0.01,250
0.16989,119.04657,0.01,250
0.16994,119.07102,0.01,250
0.17003,119.09753,0.01,250
0.17017,119.12383,0.01,250
0.17023,119.15303,0.01,250
0.17037,119.1826,0.01,250
0.17055,119.21503,0.01,250
0.17061,119.24682,0.01,250
0.17071,119.28075,0.01,250
0.17076,119.31335,0.01,250
0.17087,119.34735,0.01,250
0.17109,119.37953,0.01,250
0.17102,119.41197,0.01,250
0.17121,119.44178,0.01,250
0.17117,119.47176,0.01,250
0.1713,119.49966,0.01,250
0.17152,119.52858,0.01,250
0.17148,119.55624,0.01,250
0.17158,119.5855,0.01,250
0.17166,119.61403,0.01,250
0.17193,119.64494,0.01,250
0.17201,119.67576,0.01,250
0.17216,119.70917,0.01,250
0.17234,119.74242,0.01,250
0.17224,119.77743,0.01,250
0.17229,119.81155,0.01,250
0.17257,119.84707,0.01,250
0.17248,119.88166,0.01,250
0.17261,119.91726,0.01,250
0.17268,119.952,0.01,250
0.17278,119.98799,0.01,250
0.17282,120.02308,0.01,250
0.17302,120.05947,0.01,250
