Strain,Stress,Strain Rate,Temperature
-0.05063,97.07735,1,400
-0.05145,97.04383,1,400
-0.0517,96.59302,1,400
-0.05195,96.1422,1,400
-0.0522,95.72262,1,400
-0.05231,96.17344,1,400
-0.05243,96.62425,1,400
-0.05254,97.07507,1,400
-0.05265,97.52589,1,400
-0.05671,97.72851,1,400
-0.0601,98.1793,1,400
-0.06113,98.63011,1,400
-0.06133,99.08093,1,400
-0.06154,99.53175,1,400
-0.06175,99.98256,1,400
-0.062,100.14662,1,400
-0.06234,99.6958,1,400
-0.06267,99.24499,1,400
-0.06432,98.81582,1,400
-0.06582,99.26663,1,400
-0.06874,99.71743,1,400
-0.07104,99.93176,1,400
-0.0713,99.48095,1,400
-0.07157,99.03013,1,400
-0.07182,98.72869,1,400
-0.07202,99.1795,1,400
-0.07222,99.63032,1,400
-0.07242,100.08114,1,400
-0.07271,100.53196,1,400
-0.07573,100.85725,1,400
-0.0812,101.23349,1,400
-0.08152,101.68431,1,400
-0.08185,102.13512,1,400
-0.08217,102.58594,1,400
-0.08253,102.34324,1,400
-0.08289,101.89243,1,400
-0.08326,101.44161,1,400
-0.08551,101.6292,1,400
-0.09064,101.86004,1,400
-0.0914,101.45078,1,400
-0.09264,101.90159,1,400
-0.09403,102.00759,1,400
-0.09629,102.06322,1,400
-0.09784,102.486,1,400
-0.09907,102.92481,1,400
-0.10017,103.21562,1,400
-0.10062,103.66644,1,400
-0.10107,104.11725,1,400
-0.10164,103.95193,1,400
-0.10226,103.50111,1,400
-0.10296,103.9497,1,400
-0.10471,103.84052,1,400
-0.10573,104.29133,1,400
-0.10704,104.30215,1,400
-0.10809,104.20704,1,400
-0.10899,104.16378,1,400
-0.11207,104.27458,1,400
-0.11326,104.69461,1,400
-0.11646,104.43619,1,400
-0.11876,104.74699,1,400
-0.12264,105.11773,1,400
-0.12511,105.56854,1,400
-0.12779,106.01934,1,400
-0.13237,106.11013,1,400
-0.13467,105.71906,1,400
-0.13531,105.26824,1,400
-0.13716,104.81743,1,400
-0.14111,105.25336,1,400
-0.14349,105.70417,1,400
-0.14454,106.15498,1,400
-0.14633,106.6058,1,400
-0.14872,107.05661,1,400
-0.15044,107.50742,1,400
-0.15429,107.46179,1,400
-0.16047,107.35112,1,400
-0.16411,107.47966,1,400
-0.16565,107.77047,1,400
-0.16739,107.90129,1,400
-0.16896,107.8121,1,400
-0.17087,108.07709,1,400
-0.17144,108.51373,1,400
-0.17248,108.74454,1,400
-0.17416,108.86465,1,400
-0.17539,108.72617,1,400
-0.1769,108.61698,1,400
-0.17833,108.9922,1,400
-0.1792,108.87861,1,400
-0.18063,108.69057,1,400
-0.18259,108.51976,1,400
-0.18442,108.60895,1,400
-0.18578,108.57813,1,400
-0.18794,108.20733,1,400
-0.18916,107.92349,1,400
-0.19068,108.1143,1,400
-0.19273,108.4851,1,400
-0.19521,108.8359,1,400
-0.19654,109.28672,1,400
-0.19773,109.73753,1,400
-0.20076,110.18833,1,400
-0.20486,110.58088,1,400
-0.2094,110.13009,1,400
-0.21222,109.69932,1,400
-0.21681,109.67141,1,400
-0.222,110.12211,1,400
-0.22326,110.57293,1,400
-0.22486,111.02374,1,400
-0.22851,111.47452,1,400
-0.23242,111.5947,1,400
-0.2346,111.14389,1,400
-0.2358,111.05307,1,400
-0.23751,110.89774,1,400
-0.23855,110.75144,1,400
-0.24018,110.96063,1,400
-0.24118,110.79019,1,400
-0.2428,110.959,1,400
-0.24372,111.33181,1,400
-0.24503,111.78261,1,400
-0.24609,112.23343,1,400
-0.24736,112.24424,1,400
-0.24785,112.54494,1,400
-0.24917,112.26587,1,400
-0.2515,112.49668,1,400
-0.25273,112.3725,1,400
-0.25436,112.02169,1,400
-0.25565,111.76912,1,400
-0.25733,111.51993,1,400
-0.25865,111.70925,1,400
-0.26054,111.59844,1,400
-0.26317,111.68763,1,400
-0.26536,111.80318,1,400
-0.2699,112.2139,1,400
-0.27278,112.11531,1,400
-0.27747,112.25547,1,400
-0.28247,112.54624,1,400
-0.28405,112.99705,1,400
-0.28637,113.44786,1,400
-0.29057,113.87861,1,400
-0.2952,114.0094,1,400
-0.30087,113.69997,1,400
-0.30611,113.55077,1,400
-0.30783,113.40158,1,400
-0.30957,113.27239,1,400
-0.31,113.71679,1,400
-0.312,113.50598,1,400
-0.31311,113.05517,1,400
-0.31379,113.37565,1,400
-0.31518,113.26646,1,400
-0.3164,113.66272,1,400
-0.31739,113.90809,1,400
-0.31904,113.92109,1,400
-0.31958,114.30972,1,400
-0.32119,114.20053,1,400
-0.323,114.50865,1,400
-0.324,114.61784,1,400
-0.32582,114.47297,1,400
-0.32693,114.14379,1,400
-0.32889,114.0546,1,400
-0.32954,114.37458,1,400
-0.33189,114.0038,1,400
-0.33342,113.80702,1,400
-0.33754,114.0378,1,400
-0.33945,114.48862,1,400
-0.34148,114.93943,1,400
-0.34218,115.39024,1,400
-0.34387,115.84105,1,400
-0.34661,115.98814,1,400
-0.35009,115.55734,1,400
-0.35242,115.10653,1,400
-0.35406,114.65572,1,400
-0.35783,114.38493,1,400
-0.36056,114.68585,1,400
-0.36303,115.13665,1,400
-0.36412,115.58747,1,400
-0.36648,116.03823,1,400
-0.3694,116.48901,1,400
-0.37212,116.12018,1,400
-0.37323,115.66937,1,400
-0.37576,115.2386,1,400
-0.37833,114.7878,1,400
-0.37875,114.33699,1,400
-0.38136,114.11382,1,400
-0.38251,114.39537,1,400
-0.38444,114.69543,1,400
-0.38478,115.14625,1,400
-0.38647,115.59705,1,400
-0.3871,116.04787,1,400
-0.38807,116.49869,1,400
-0.38848,116.9495,1,400
-0.39103,117.28028,1,400
-0.39189,117.6089,1,400
-0.39386,117.66191,1,400
-0.39487,117.38728,1,400
-0.3963,117.27646,1,400
-0.39808,116.92566,1,400
-0.39867,116.47484,1,400
-0.40087,116.06405,1,400
-0.40219,116.07323,1,400
-0.40401,115.97758,1,400
-0.40664,116.42839,1,400
-0.40842,116.8792,1,400
-0.41254,117.17001,1,400
-0.41841,117.01924,1,400
-0.42101,116.56843,1,400
-0.42326,116.35763,1,400
-0.4266,116.25318,1,400
-0.42857,116.70398,1,400
-0.43125,117.15479,1,400
-0.43246,117.60561,1,400
-0.43453,118.05641,1,400
-0.43576,118.50723,1,400
-0.43923,118.79802,1,400
-0.44279,118.53118,1,400
-0.4445,118.08037,1,400
-0.44579,117.62956,1,400
-0.4479,117.17874,1,400
-0.45054,116.72794,1,400
-0.45195,116.32287,1,400
-0.45351,116.29368,1,400
-0.45449,116.6445,1,400
-0.45539,117.09532,1,400
-0.45742,117.26612,1,400
-0.45766,117.71694,1,400
-0.45977,117.90775,1,400
-0.46121,118.25856,1,400
-0.46135,118.70938,1,400
-0.46358,118.56019,1,400
-0.46442,118.789,1,400
-0.46635,118.95819,1,400
-0.46744,118.93263,1,400
-0.4681,119.09656,1,400
-0.47082,118.98575,1,400
-0.47282,118.69494,1,400
-0.47365,118.24412,1,400
-0.47461,118.07331,1,400
-0.47702,117.62252,1,400
-0.47886,117.39171,1,400
-0.48195,117.45909,1,400
-0.48357,117.9099,1,400
-0.48573,118.36071,1,400
-0.48737,118.81152,1,400
-0.49125,118.55769,1,400
-0.49246,118.10687,1,400
-0.49457,117.65606,1,400
-0.4981,117.69473,1,400
-0.50126,118.1455,1,400
-0.5019,118.59632,1,400
-0.5028,119.04714,1,400
-0.50423,119.49795,1,400
-0.50483,119.94877,1,400
-0.50739,120.39943,1,400
-0.51009,120.10977,1,400
-0.51158,119.65895,1,400
-0.51232,119.20814,1,400
-0.5144,118.75733,1,400
-0.51591,118.30651,1,400
-0.51776,117.8557,1,400
-0.52073,117.5249,1,400
-0.52311,117.82591,1,400
-0.52505,117.97672,1,400
-0.52615,118.42753,1,400
-0.5266,118.87835,1,400
-0.52727,119.32917,1,400
-0.52943,119.77996,1,400
-0.53023,120.12922,1,400
-0.53133,120.40159,1,400
-0.53312,120.5924,1,400
-0.53398,121.04322,1,400
-0.53578,120.80597,1,400
-0.53681,121.01515,1,400
-0.53843,120.90434,1,400
-0.53958,120.45353,1,400
-0.54133,120.00272,1,400
-0.54194,119.5519,1,400
-0.54274,119.10109,1,400
-0.54414,118.65028,1,400
-0.54532,118.19946,1,400
-0.54846,117.98866,1,400
-0.55138,118.10214,1,400
-0.55313,118.55295,1,400
-0.5545,119.00377,1,400
-0.55431,119.45459,1,400
-0.55727,119.90535,1,400
-0.56006,120.35615,1,400
-0.56149,120.80697,1,400
-0.56331,120.88223,1,400
-0.56514,120.43142,1,400
-0.56522,119.9806,1,400
-0.56679,119.52979,1,400
-0.56818,119.07898,1,400
-0.56985,118.62817,1,400
-0.57072,118.17735,1,400
-0.57133,117.72653,1,400
-0.57267,117.56428,1,400
-0.57373,118.01509,1,400
-0.57571,118.0259,1,400
-0.57618,118.47672,1,400
-0.57844,118.92753,1,400
-0.57943,119.37835,1,400
-0.57953,119.82916,1,400
-0.58002,120.27998,1,400
-0.58115,120.73079,1,400
-0.58266,121.18161,1,400
-0.5855,120.91241,1,400
-0.58584,121.36322,1,400
-0.58895,120.92597,1,400
-0.58979,120.47516,1,400
-0.59073,120.02434,1,400
-0.59198,119.57352,1,400
-0.59311,119.23729,1,400
-0.5959,119.15192,1,400
-0.59823,119.35889,1,400
-0.59954,119.5297,1,400
-0.60052,119.65948,1,400
-0.60148,119.85133,1,400
-0.60237,119.55785,1,400
-0.60415,119.62704,1,400
-0.6042,119.17622,1,400
-0.60428,119.09459,1,400
-0.60444,119.54541,1,400
-0.60464,119.98377,1,400
-0.60741,120.01296,1,400
-0.61026,119.70217,1,400
-0.6108,119.82865,1,400
-0.61244,119.87946,1,400
-0.61432,120.22973,1,400
-0.61625,119.94108,1,400
-0.61861,120.17189,1,400
-0.61989,120.6227,1,400
-0.62346,120.60649,1,400
-0.62301,120.15568,1,400
-0.62429,120.35514,1,400
-0.62749,120.27406,1,400
-0.62896,119.82325,1,400
-0.63027,119.37243,1,400
-0.63268,119.43837,1,400
-0.63313,119.81081,1,400
-0.63476,119.44,1,400
0.01118,2.9859,10,250
0.01121,2.8177,10,250
0.01122,2.7222,10,250
0.01125,2.5952,10,250
0.01126,2.7402,10,250
0.01126,2.9256,10,250
0.01132,2.7575,10,250
0.0113,2.8201,10,250
0.01135,2.9586,10,250
0.01134,3.1391,10,250
0.0114,2.9633,10,250
0.0114,3.1411,10,250
0.01141,3.2812,10,250
0.01146,3.2719,10,250
0.01149,3.2339,10,250
0.01093,5.9894,10,250
0.01049,8.4592,10,250
0.01017,10.503,10,250
0.00999,11.674,10,250
0.00988,12.668,10,250
0.00984,13.129,10,250
0.00982,13.557,10,250
0.00987,13.781,10,250
0.00987,14.108,10,250
0.00987,14.312,10,250
0.00991,14.39,10,250
0.00993,14.752,10,250
0.01002,14.405,10,250
0.01001,14.621,10,250
0.01005,14.905,10,250
0.01008,14.957,10,250
0.01012,15.036,10,250
0.01013,15.237,10,250
0.01017,15.328,10,250
0.01022,15.167,10,250
0.01021,15.188,10,250
0.01027,15.501,10,250
0.01029,15.364,10,250
0.01031,15.453,10,250
0.01032,15.864,10,250
0.01037,15.75,10,250
0.01038,15.931,10,250
0.01038,16.093,10,250
0.01043,15.969,10,250
0.01047,15.893,10,250
0.01047,16.158,10,250
0.01052,16.323,10,250
0.01054,16.351,10,250
0.01057,16.213,10,250
0.01058,16.509,10,250
0.01062,16.359,10,250
0.01065,16.363,10,250
0.01066,16.546,10,250
0.01069,16.538,10,250
0.01074,16.52,10,250
0.01074,16.54,10,250
0.01077,16.613,10,250
0.01079,16.796,10,250
0.01079,16.519,10,250
0.0108,16.617,10,250
0.01083,16.758,10,250
0.01085,16.836,10,250
0.01088,16.689,10,250
0.01085,16.836,10,250
0.01087,16.837,10,250
0.01088,16.864,10,250
0.01088,16.701,10,250
0.0109,16.779,10,250
0.01091,16.592,10,250
0.0109,16.745,10,250
0.01092,16.4,10,250
0.0109,16.743,10,250
0.01094,16.476,10,250
0.01096,16.37,10,250
0.01096,16.32,10,250
0.01095,16.585,10,250
0.01092,16.805,10,250
0.01094,16.424,10,250
0.01092,16.527,10,250
0.01094,16.658,10,250
0.01093,16.581,10,250
0.01089,16.706,10,250
0.01093,16.303,10,250
0.01093,16.517,10,250
0.01093,16.309,10,250
0.01094,16.188,10,250
0.01094,16.381,10,250
0.01092,16.236,10,250
0.0109,16.492,10,250
0.01092,16.342,10,250
0.01095,16.226,10,250
0.01093,16.166,10,250
0.01094,16.101,10,250
0.01094,16.043,10,250
0.01093,16.152,10,250
0.01091,16.204,10,250
0.01093,15.981,10,250
0.01092,16.196,10,250
0.0109,15.998,10,250
0.01092,15.892,10,250
0.0109,16.163,10,250
0.01092,16.107,10,250
0.01092,15.664,10,250
0.01093,16.337,10,250
0.01093,16.139,10,250
0.01092,16.167,10,250
0.01091,16.013,10,250
0.01092,16.152,10,250
0.01092,15.967,10,250
0.01088,16.354,10,250
0.01093,16.105,10,250
0.01094,16.031,10,250
0.01093,15.98,10,250
0.01093,16.092,10,250
0.01095,15.987,10,250
0.01092,16.087,10,250
0.01089,16.421,10,250
0.01092,16.413,10,250
0.01092,15.964,10,250
0.01093,16.208,10,250
0.01095,16.016,10,250
0.01094,16.101,10,250
0.01095,16.091,10,250
0.01094,16.074,10,250
0.01095,16.307,10,250
0.01094,16.156,10,250
0.01092,16.157,10,250
0.01093,16.182,10,250
0.01093,16.379,10,250
0.01092,16.38,10,250
0.01096,15.866,10,250
0.01095,16.319,10,250
0.01094,16.386,10,250
0.01096,16.277,10,250
0.01096,16.012,10,250
0.01098,16.213,10,250
0.01099,16.162,10,250
0.01095,16.221,10,250
0.01096,16.164,10,250
0.01098,16.332,10,250
0.01098,16.152,10,250
0.01095,16.357,10,250
0.01097,16.498,10,250
0.01098,16.362,10,250
0.011,16.306,10,250
0.01096,16.617,10,250
0.01099,16.67,10,250
0.01098,16.525,10,250
0.01097,16.611,10,250
0.011,16.627,10,250
0.01101,16.676,10,250
0.01099,16.643,10,250
0.01098,16.891,10,250
0.01105,16.357,10,250
0.01102,16.691,10,250
0.01102,16.476,10,250
0.011,16.718,10,250
0.011,16.691,10,250
0.01099,16.985,10,250
0.01101,16.848,10,250
0.01103,16.672,10,250
0.01102,16.898,10,250
0.01102,16.854,10,250
0.01103,16.718,10,250
0.01105,16.473,10,250
0.01106,16.563,10,250
0.01108,16.499,10,250
0.01105,16.717,10,250
0.01106,16.525,10,250
0.01105,16.712,10,250
0.01106,16.849,10,250
0.01107,16.679,10,250
0.01111,16.63,10,250
0.0111,16.606,10,250
0.01109,16.723,10,250
0.0111,16.436,10,250
0.01107,16.838,10,250
0.01109,16.784,10,250
0.01107,16.888,10,250
0.01107,17.131,10,250
0.01112,16.665,10,250
0.01109,16.648,10,250
0.01108,16.93,10,250
0.01109,17.014,10,250
0.01111,16.959,10,250
0.01106,17.151,10,250
0.01112,16.812,10,250
0.0111,16.927,10,250
0.01111,16.837,10,250
0.01112,16.853,10,250
0.01109,17.085,10,250
0.01108,17.27,10,250
0.0111,16.97,10,250
0.0111,16.927,10,250
0.01111,17.08,10,250
0.01111,17.072,10,250
0.01113,16.61,10,250
0.01112,16.966,10,250
0.01113,16.946,10,250
0.01112,16.936,10,250
0.0111,17.119,10,250
0.01114,16.653,10,250
0.01115,16.577,10,250
0.01112,16.8,10,250
0.01114,16.793,10,250
0.01113,16.886,10,250
0.01115,16.784,10,250
0.01114,16.672,10,250
0.01115,16.972,10,250
0.01114,16.989,10,250
0.01115,16.77,10,250
0.01115,16.788,10,250
0.01116,16.559,10,250
0.01114,16.684,10,250
0.01116,16.655,10,250
0.0112,16.48,10,250
0.01115,17.045,10,250
0.01117,16.601,10,250
0.01116,16.865,10,250
0.0112,16.784,10,250
0.01116,16.644,10,250
0.01116,16.93,10,250
0.01117,16.626,10,250
0.01119,16.57,10,250
0.01117,16.642,10,250
0.01117,16.786,10,250
0.01116,16.816,10,250
0.01119,16.688,10,250
0.01116,17.117,10,250
0.01117,17,10,250
0.01117,16.861,10,250
0.01117,17.077,10,250
0.01121,16.839,10,250
0.01123,16.74,10,250
0.0112,16.999,10,250
0.0112,16.792,10,250
0.01116,17.332,10,250
0.01118,16.881,10,250
0.01121,16.858,10,250
0.01124,16.682,10,250
0.01122,16.604,10,250
0.01122,16.873,10,250
0.01122,16.672,10,250
0.01126,16.559,10,250
0.01122,16.939,10,250
0.01121,16.947,10,250
0.01122,16.892,10,250
0.01124,16.729,10,250
0.01127,16.684,10,250
0.01126,16.548,10,250
0.01123,17.021,10,250
0.01126,16.862,10,250
0.01127,16.795,10,250
0.01124,16.904,10,250
0.01121,17.189,10,250
0.01127,16.913,10,250
0.01124,17.124,10,250
0.01123,17.282,10,250
0.01126,16.831,10,250
0.01126,16.799,10,250
0.01128,16.926,10,250
0.01129,16.846,10,250
0.01126,16.903,10,250
0.01127,17.071,10,250
0.01129,17.069,10,250
0.01126,17.244,10,250
0.01125,17.622,10,250
0.01129,16.84,10,250
0.01126,16.957,10,250
0.01126,17.089,10,250
0.01127,17.124,10,250
0.01127,17.274,10,250
0.01126,17.349,10,250
0.01126,17.001,10,250
0.01129,16.866,10,250
0.01128,16.915,10,250
0.01126,17.125,10,250
0.0113,17.112,10,250
0.0113,16.832,10,250
0.01127,16.994,10,250
0.01128,17.198,10,250
0.01133,16.818,10,250
0.0113,16.785,10,250
0.01129,16.952,10,250
0.0113,16.985,10,250
0.01131,16.884,10,250
0.0113,16.743,10,250
0.01131,16.86,10,250
0.01131,17.102,10,250
0.01133,16.971,10,250
0.01129,17.174,10,250
0.01133,16.8,10,250
0.01131,17.317,10,250
0.01129,17.065,10,250
0.01132,17.007,10,250
0.01134,16.676,10,250
0.01131,16.828,10,250
0.01131,16.949,10,250
0.0113,17.087,10,250
0.0113,16.95,10,250
0.01131,17.106,10,250
0.01132,17.163,10,250
0.0113,17.388,10,250
0.01134,17.237,10,250
0.01134,17.3,10,250
0.01134,16.946,10,250
0.01131,17.237,10,250
0.01135,17.034,10,250
0.01135,17.15,10,250
0.01133,17.479,10,250
0.01134,17.38,10,250
0.01134,17.243,10,250
0.01131,17.607,10,250
0.01134,17.261,10,250
0.0113,17.759,10,250
0.01131,17.254,10,250
0.01136,17.069,10,250
0.01136,16.896,10,250
0.01136,17.315,10,250
0.01138,17.067,10,250
0.01139,17.009,10,250
0.01135,17.105,10,250
0.01134,17.613,10,250
0.01137,17.296,10,250
0.01136,17.123,10,250
0.01136,17.548,10,250
0.01137,17.301,10,250
0.01138,17.319,10,250
0.0114,17.209,10,250
0.01139,17.089,10,250
0.0114,17.058,10,250
0.01138,17.138,10,250
0.01138,17.089,10,250
0.01138,17.404,10,250
0.01137,17.408,10,250
0.0114,16.954,10,250
0.01142,17.175,10,250
0.01141,17.18,10,250
0.01142,17.097,10,250
0.01139,17.123,10,250
0.01145,16.769,10,250
0.0114,16.866,10,250
0.01139,17.408,10,250
0.01138,17.367,10,250
0.01137,17.684,10,250
0.01142,17.11,10,250
0.01139,17.379,10,250
0.0114,17.275,10,250
0.01138,17.789,10,250
0.01144,16.885,10,250
0.01139,17.392,10,250
0.0114,17.477,10,250
0.01142,17.411,10,250
0.01141,17.439,10,250
0.01141,17.409,10,250
0.01145,16.741,10,250
0.0114,17.524,10,250
0.01141,17.417,10,250
0.0114,17.236,10,250
0.01142,17.063,10,250
0.01145,16.845,10,250
6.22E-04,17.701,10,250
6.14E-04,17.703,10,250
-1.66E-04,16.991,10,250
2.21E-04,16.907,10,250
-2.87E-04,17.11,10,250
-3.37E-04,17.149,10,250
4.19E-05,17.221,10,250
3.57E-04,17.191,10,250
4.62E-05,17.362,10,250
-5.61E-05,17.28,10,250
4.90E-05,17.377,10,250
-1.58E-04,17.206,10,250
-1.42E-04,17.303,10,250
4.19E-04,17.098,10,250
7.23E-05,17.525,10,250
-2.38E-04,17.422,10,250
1.04E-04,17.643,10,250
-1.69E-04,17.425,10,250
-2.24E-04,17.676,10,250
4.17E-05,17.419,10,250
2.37E-04,17.491,10,250
9.27E-05,17.501,10,250
-5.87E-05,17.759,10,250
4.00E-05,17.434,10,250
-2.84E-04,17.843,10,250
1.00E-04,17.707,10,250
-7.90E-06,18.017,10,250
-8.56E-06,17.65,10,250
-6.52E-05,17.857,10,250
-7.39E-05,17.801,10,250
-2.08E-04,18.122,10,250
-5.29E-05,17.554,10,250
2.51E-04,17.868,10,250
1.19E-04,17.739,10,250
-2.02E-04,17.843,10,250
1.70E-04,17.825,10,250
-1.34E-04,17.993,10,250
-1.83E-04,17.653,10,250
2.58E-05,17.881,10,250
2.17E-04,17.671,10,250
-2.47E-04,17.902,10,250
-6.28E-05,17.911,10,250
1.23E-04,17.91,10,250
-6.69E-05,17.763,10,250
-1.43E-04,18.006,10,250
6.21E-05,17.887,10,250
-9.02E-05,17.971,10,250
-2.69E-04,17.918,10,250
-1.35E-04,18.126,10,250
-1.99E-04,17.853,10,250
6.23E-05,17.907,10,250
4.49E-06,17.806,10,250
7.12E-05,17.826,10,250
3.01E-05,17.644,10,250
7.88E-05,17.885,10,250
-7.97E-05,17.856,10,250
-1.70E-04,17.953,10,250
8.16E-05,17.76,10,250
1.66E-04,17.836,10,250
-2.89E-04,17.709,10,250
-3.01E-05,17.726,10,250
5.71E-05,17.644,10,250
-1.97E-04,17.88,10,250
-2.92E-05,17.535,10,250
3.18E-04,17.921,10,250
6.78E-05,17.833,10,250
-1.59E-04,17.925,10,250
-8.69E-05,17.915,10,250
-5.20E-05,17.741,10,250
-3.08E-04,17.904,10,250
-1.40E-05,17.803,10,250
7.45E-05,17.684,10,250
-3.37E-05,17.542,10,250
-1.16E-04,17.705,10,250
-5.63E-05,17.636,10,250
-1.12E-04,17.715,10,250
-0.00172,36.197,10,250
-0.00805,84.645,10,250
-0.01743,110,10,250
-0.02544,123.87,10,250
-0.0332,133.82,10,250
-0.04439,140.24,10,250
-0.05499,147.36,10,250
-0.06376,152.6,10,250
-0.07294,158.78,10,250
-0.0832,163.75,10,250
-0.09382,168.56,10,250
-0.10339,172,10,250
-0.11373,175.94,10,250
-0.12421,178.22,10,250
-0.13474,180.31,10,250
-0.14539,181.82,10,250
-0.15563,183.67,10,250
-0.16649,184.64,10,250
-0.17702,185.91,10,250
-0.18721,186.77,10,250
-0.19745,187.69,10,250
-0.20873,187.92,10,250
-0.21895,188.61,10,250
-0.22943,189.08,10,250
-0.24017,189.48,10,250
-0.25073,189.69,10,250
-0.2604,190.31,10,250
-0.27089,190.48,10,250
-0.28134,190.54,10,250
-0.2914,190.71,10,250
-0.30179,190.8,10,250
-0.31192,190.82,10,250
-0.32096,191.03,10,250
-0.33114,191.27,10,250
-0.34151,191.14,10,250
-0.35111,191.2,10,250
-0.36134,191,10,250
-0.37241,190.97,10,250
-0.38199,190.62,10,250
-0.39199,190.49,10,250
-0.40216,190.3,10,250
-0.41302,190.23,10,250
-0.42269,189.52,10,250
-0.43319,189.33,10,250
-0.44368,188.76,10,250
-0.45303,188.71,10,250
-0.46321,187.97,10,250
-0.47355,187.63,10,250
-0.48314,186.93,10,250
-0.4933,186.58,10,250
-0.50333,185.76,10,250
-0.51216,185.74,10,250
-0.52197,185.06,10,250
-0.53177,184.67,10,250
-0.54113,183.87,10,250
-0.55057,183.49,10,250
-0.56009,182.5,10,250
-0.56895,182.13,10,250
-0.57715,181.73,10,250
-0.58729,181.27,10,250
-0.59642,181.03,10,250
-0.60579,180.98,10,250
-0.61584,180.4,10,250
-0.62588,180.23,10,250
-0.63511,179.99,10,250
-0.64559,179.63,10,250
-0.65673,178.88,10,250
-0.66732,179.32,10,250
-0.67867,178.94,10,250
0.01294,16.49933,10,300
0.01295,16.4266,10,300
0.01298,16.3389,10,300
0.01298,16.26324,10,300
0.01298,16.21927,10,300
0.01295,16.21929,10,300
0.01298,16.24643,10,300
0.01295,16.40407,10,300
0.01295,16.45869,10,300
0.01296,16.68228,10,300
0.01292,16.70394,10,300
0.01299,16.47383,10,300
0.01293,16.34953,10,300
0.01301,16.35797,10,300
0.01293,16.49239,10,300
0.01292,16.57271,10,300
0.01296,16.5984,10,300
0.01293,16.53768,10,300
0.01298,16.30556,10,300
0.01296,16.34387,10,300
0.01297,16.4052,10,300
0.01294,16.32234,10,300
0.01299,16.28559,10,300
0.013,16.16105,10,300
0.01301,16.09767,10,300
0.01299,16.09313,10,300
0.01298,16.34035,10,300
0.01299,16.55638,10,300
0.01296,16.61224,10,300
0.01297,16.49824,10,300
0.01299,16.40524,10,300
0.01299,16.3674,10,300
0.01298,16.4373,10,300
0.01296,16.54552,10,300
0.00914,16.49539,10,300
9.50E-04,16.1764,10,300
-1.67E-04,15.84288,10,300
-1.05E-05,15.37726,10,300
-7.00E-06,15.21606,10,300
3.10E-05,15.20961,10,300
3.02E-04,15.23756,10,300
-2.09E-04,15.1687,10,300
-1.13E-05,15.11156,10,300
1.03E-06,14.91934,10,300
-2.79E-04,14.77365,10,300
-2.29E-04,14.62485,10,300
1.11E-04,14.76341,10,300
1.67E-04,14.86483,10,300
-1.23E-04,14.80532,10,300
2.64E-05,14.56166,10,300
3.01E-04,14.52006,10,300
-4.24E-04,14.53403,10,300
2.12E-04,14.79675,10,300
1.07E-04,15.0555,10,300
9.33E-06,15.33395,10,300
-2.93E-04,15.37939,10,300
1.47E-05,15.29807,10,300
-1.72E-04,15.19291,10,300
-6.83E-05,15.47568,10,300
1.39E-04,15.78849,10,300
-1.80E-05,16.14932,10,300
9.79E-05,16.30198,10,300
2.81E-06,16.39696,10,300
-7.84E-05,16.31334,10,300
-1.95E-04,16.27358,10,300
4.20E-05,16.22321,10,300
-7.91E-05,16.45352,10,300
-2.22E-04,16.55809,10,300
-1.95E-04,16.45636,10,300
-1.06E-04,16.18905,10,300
-2.94E-04,16.05851,10,300
3.30E-04,16.00937,10,300
2.51E-04,16.17837,10,300
1.88E-04,16.3089,10,300
-1.14E-06,16.53641,10,300
-4.16E-05,16.56245,10,300
-4.98E-04,16.47574,10,300
-2.13E-04,16.4109,10,300
1.16E-04,16.58744,10,300
-2.47E-04,16.75594,10,300
-1.76E-04,16.95516,10,300
2.70E-04,16.99613,10,300
-5.71E-05,17.07544,10,300
-3.55E-04,16.91704,10,300
1.20E-04,16.87745,10,300
4.24E-05,16.71622,10,300
-2.44E-04,16.77755,10,300
-8.53E-05,16.84395,10,300
-2.10E-04,16.69689,10,300
-5.16E-04,16.38228,10,300
-1.21E-04,16.19463,10,300
3.78E-04,16.06536,10,300
3.91E-05,16.18281,10,300
-1.07E-04,16.30845,10,300
-4.74E-05,16.55577,10,300
-1.24E-04,16.60879,10,300
-1.96E-04,16.46098,10,300
1.55E-04,16.30257,10,300
-6.05E-05,16.3876,10,300
-2.09E-04,16.52432,10,300
-8.25E-05,16.6824,10,300
-2.09E-04,16.79164,10,300
-1.50E-04,16.79957,10,300
-7.46E-05,16.79972,10,300
6.81E-05,16.8098,10,300
-2.10E-04,18.30719,10,300
4.93E-05,16.14556,10,300
4.38E-05,11.95266,10,300
-3.24E-04,15.14248,10,300
-1.17E-04,30.69714,10,300
-0.00326,56.52218,10,300
-0.0119,85.97024,10,300
-0.02082,110.76231,10,300
-0.0291,124.87653,10,300
-0.03783,128.77262,10,300
-0.04716,132.46789,10,300
-0.05778,138.40544,10,300
-0.06734,143.41189,10,300
-0.07681,148.04613,10,300
-0.08742,152.18851,10,300
-0.09869,155.79865,10,300
-0.10877,158.60443,10,300
-0.11801,160.86154,10,300
-0.12927,162.54019,10,300
-0.13999,164.00159,10,300
-0.1501,165.00762,10,300
-0.16044,166.45277,10,300
-0.1717,167.21119,10,300
-0.18153,168.12035,10,300
-0.19168,168.53841,10,300
-0.20292,168.98723,10,300
-0.21339,169.35119,10,300
-0.22323,169.71193,10,300
